project_id,merged_project,modality,model,mean_c_index,std_c_index,c_indices
TCGA-UVM,TCGA-UVM,clinical,deepsurv,0.8836659663865547,0.052171397079643606,"[0.8823529411764706, 0.8809523809523809, 0.803921568627451, 0.96875, 0.8823529411764706]"
TCGA-UVM,TCGA-UVM,pathology,cox,0.661046918767507,0.11131414965940821,"[0.5, 0.6428571428571429, 0.803921568627451, 0.59375, 0.7647058823529411]"
TCGA-UVM,TCGA-UVM,pathology,rsf,0.5860119047619048,0.17431338241111966,"[0.4117647058823529, 0.8571428571428571, 0.5490196078431373, 0.40625, 0.7058823529411765]"
TCGA-UVM,TCGA-UVM,pathology,deepsurv,0.624422268907563,0.14428629360286374,"[0.35294117647058826, 0.6190476190476191, 0.6666666666666666, 0.71875, 0.7647058823529411]"
TCGA-UVM,TCGA-UVM,molecular,cox,0.46425070028011206,0.09830847877609693,"[0.5, 0.4523809523809524, 0.3137254901960784, 0.4375, 0.6176470588235294]"
TCGA-UVM,TCGA-UVM,molecular,rsf,0.590108543417367,0.130880502937169,"[0.5882352941176471, 0.7857142857142857, 0.43137254901960786, 0.46875, 0.6764705882352942]"
TCGA-UVM,TCGA-UVM,molecular,deepsurv,0.5109418767507002,0.09003206621217509,"[0.4411764705882353, 0.6190476190476191, 0.47058823529411764, 0.40625, 0.6176470588235294]"
TCGA-UVM,TCGA-UVM,wsi,cox,0.605077030812325,0.13611112712391787,"[0.6764705882352942, 0.42857142857142855, 0.49019607843137253, 0.8125, 0.6176470588235294]"
TCGA-UVM,TCGA-UVM,wsi,rsf,0.5907913165266107,0.17197643467383386,"[0.7647058823529411, 0.35714285714285715, 0.49019607843137253, 0.8125, 0.5294117647058824]"
TCGA-UVM,TCGA-UVM,wsi,deepsurv,0.49674369747899155,0.14429898310684347,"[0.6764705882352942, 0.42857142857142855, 0.6470588235294118, 0.4375, 0.29411764705882354]"
TCGA-UVM,TCGA-UVM,concat,cox,0.8537114845938376,0.08107187346614149,"[0.8529411764705882, 0.9523809523809523, 0.7058823529411765, 0.875, 0.8823529411764706]"
TCGA-UVM,TCGA-UVM,concat,rsf,0.7951680672268908,0.08640503150304685,"[0.6764705882352942, 0.9047619047619048, 0.7254901960784313, 0.875, 0.7941176470588235]"
TCGA-UVM,TCGA-UVM,concat,deepsurv,0.7962885154061625,0.09115710594809925,"[0.8529411764705882, 0.8809523809523809, 0.6666666666666666, 0.875, 0.7058823529411765]"
TCGA-UVM,TCGA-UVM,mean_pool,cox,0.6112570028011205,0.1688101613113093,"[0.4117647058823529, 0.6904761904761905, 0.8235294117647058, 0.71875, 0.4117647058823529]"
TCGA-UVM,TCGA-UVM,mean_pool,rsf,0.5505952380952381,0.2028969631497127,"[0.23529411764705882, 0.8571428571428571, 0.6274509803921569, 0.5625, 0.47058823529411764]"
TCGA-UVM,TCGA-UVM,mean_pool,deepsurv,0.5832633053221288,0.10708938450713724,"[0.5588235294117647, 0.7619047619047619, 0.5294117647058824, 0.625, 0.4411764705882353]"
TCGA-UVM,TCGA-UVM,kronecker,cox,0.6890756302521008,0.10024724435154544,"[0.7352941176470589, 0.6904761904761905, 0.7254901960784313, 0.5, 0.7941176470588235]"
TCGA-UVM,TCGA-UVM,kronecker,rsf,0.7491596638655461,0.13237657815106507,"[0.7647058823529411, 0.8095238095238095, 0.5098039215686274, 0.75, 0.9117647058823529]"
TCGA-UVM,TCGA-UVM,kronecker,deepsurv,0.6301295518207282,0.17764220043959542,"[0.5882352941176471, 0.6904761904761905, 0.3333333333333333, 0.65625, 0.8823529411764706]"
TCGA-CESC,TCGA-CESC,clinical,cox,0.9014789942900775,0.01885600451014089,"[0.8872549019607843, 0.9366336633663367, 0.903420523138833, 0.8961352657004831, 0.8839506172839506]"
TCGA-CESC,TCGA-CESC,clinical,rsf,0.8495579039059095,0.03945790400721534,"[0.8627450980392157, 0.8514851485148515, 0.9054325955734407, 0.8454106280193237, 0.782716049382716]"
TCGA-CESC,TCGA-CESC,clinical,deepsurv,0.9100041869199101,0.019553527643907217,"[0.9264705882352942, 0.9346534653465347, 0.9134808853118712, 0.8840579710144928, 0.891358024691358]"
TCGA-CESC,TCGA-CESC,pathology,cox,0.5117925915670478,0.02317144115062144,"[0.47058823529411764, 0.5188118811881188, 0.5392354124748491, 0.5241545893719807, 0.5061728395061729]"
TCGA-CESC,TCGA-CESC,pathology,rsf,0.5669090054485318,0.04598917526784609,"[0.6053921568627451, 0.5287128712871287, 0.5070422535211268, 0.6304347826086957, 0.562962962962963]"
TCGA-CESC,TCGA-CESC,pathology,deepsurv,0.490452967576386,0.06829059063113174,"[0.49264705882352944, 0.5603960396039604, 0.5331991951710262, 0.36231884057971014, 0.5037037037037037]"
TCGA-CESC,TCGA-CESC,molecular,cox,0.542517980917051,0.09544693554956739,"[0.5465686274509803, 0.6574257425742575, 0.448692152917505, 0.6376811594202898, 0.4222222222222222]"
TCGA-CESC,TCGA-CESC,molecular,rsf,0.519031834632487,0.031327278395243366,"[0.5281862745098039, 0.500990099009901, 0.5653923541247485, 0.5289855072463768, 0.47160493827160493]"
TCGA-CESC,TCGA-CESC,molecular,deepsurv,0.5517196886400763,0.0790307071377109,"[0.6446078431372549, 0.5306930693069307, 0.48893360160965793, 0.642512077294686, 0.45185185185185184]"
TCGA-CESC,TCGA-CESC,wsi,cox,0.41181226450560826,0.1065686451346516,"[0.40441176470588236, 0.45742574257425744, 0.22937625754527163, 0.5579710144927537, 0.40987654320987654]"
TCGA-CESC,TCGA-CESC,wsi,rsf,0.5694162850284877,0.0601785550801471,"[0.6078431372549019, 0.6673267326732674, 0.5050301810865191, 0.5458937198067633, 0.5209876543209877]"
TCGA-CESC,TCGA-CESC,wsi,deepsurv,0.49271642233468027,0.05258031186937174,"[0.4730392156862745, 0.5287128712871287, 0.48088531187122735, 0.41304347826086957, 0.5679012345679012]"
TCGA-CESC,TCGA-CESC,concat,cox,0.8151842591598907,0.03213997995780428,"[0.7867647058823529, 0.7742574257425743, 0.8571428571428571, 0.8454106280193237, 0.8123456790123457]"
TCGA-CESC,TCGA-CESC,concat,rsf,0.8088199129417024,0.029942654559435938,"[0.8161764705882353, 0.8, 0.8390342052313883, 0.8333333333333334, 0.7555555555555555]"
TCGA-CESC,TCGA-CESC,concat,deepsurv,0.7894488666502675,0.02211605739827203,"[0.7696078431372549, 0.7722772277227723, 0.8209255533199196, 0.8115942028985508, 0.7728395061728395]"
TCGA-CESC,TCGA-CESC,mean_pool,cox,0.5661527418351978,0.05037900056491399,"[0.5784313725490197, 0.5405940594059406, 0.5754527162977867, 0.644927536231884, 0.49135802469135803]"
TCGA-CESC,TCGA-CESC,mean_pool,rsf,0.6390784773465692,0.05897601855527675,"[0.6617647058823529, 0.6554455445544555, 0.5955734406438632, 0.7270531400966184, 0.5555555555555556]"
TCGA-CESC,TCGA-CESC,mean_pool,deepsurv,0.6285423569370396,0.03640632280027855,"[0.6519607843137255, 0.6693069306930693, 0.5995975855130785, 0.572463768115942, 0.6493827160493827]"
TCGA-CESC,TCGA-CESC,kronecker,cox,0.6004109064304511,0.03818045731037454,"[0.5490196078431373, 0.6277227722772277, 0.6579476861167002, 0.5797101449275363, 0.5876543209876544]"
TCGA-CESC,TCGA-CESC,kronecker,rsf,0.6968715476770947,0.029978638935251663,"[0.7377450980392157, 0.699009900990099, 0.6881287726358148, 0.7125603864734299, 0.6469135802469136]"
TCGA-CESC,TCGA-CESC,kronecker,deepsurv,0.7108295582368934,0.01291886866385703,"[0.6985294117647058, 0.697029702970297, 0.7323943661971831, 0.7101449275362319, 0.7160493827160493]"
TCGA-GBM,TCGA-GBM,clinical,cox,0.7021686894851645,0.0265399780777166,"[0.68299366329851, 0.7205248023005032, 0.7423398328690808, 0.6678432756794918, 0.697141873278237]"
TCGA-GBM,TCGA-GBM,clinical,rsf,0.6437415388223707,0.030209657716914307,"[0.5886281897585203, 0.6657081236520489, 0.6753133704735376, 0.6397811507236145, 0.6492768595041323]"
TCGA-GBM,TCGA-GBM,clinical,deepsurv,0.7700845260287122,0.03411217672914895,"[0.7758177770166125, 0.776060388209921, 0.807799442896936, 0.7059654076950229, 0.7847796143250688]"
TCGA-GBM,TCGA-GBM,pathology,cox,0.5138001823309833,0.022670205277806416,"[0.4725124165096763, 0.5364845434938893, 0.5248955431754875, 0.5275326509001059, 0.5075757575757576]"
TCGA-GBM,TCGA-GBM,pathology,rsf,0.5049789212867056,0.023876685239356064,"[0.4894673745504367, 0.4723220704529116, 0.5435236768802229, 0.5121779032827392, 0.5074035812672176]"
TCGA-GBM,TCGA-GBM,pathology,deepsurv,0.46671839519803304,0.028713946816662252,"[0.4416852200719301, 0.4315240833932423, 0.5012186629526463, 0.49876456053653373, 0.46039944903581265]"
TCGA-GBM,TCGA-GBM,molecular,cox,0.47748748490375137,0.01839697435678975,"[0.4751669806473711, 0.4617181883537024, 0.5123607242339833, 0.475467702082598, 0.46272382920110194]"
TCGA-GBM,TCGA-GBM,molecular,rsf,0.5032979480992451,0.04278853367919593,"[0.529028943312211, 0.458842559309849, 0.4469881615598886, 0.557094952347335, 0.5245351239669421]"
TCGA-GBM,TCGA-GBM,molecular,deepsurv,0.48196940130461885,0.00884227133060333,"[0.4926357252954273, 0.46854780733285406, 0.47876044568245124, 0.4908224496999647, 0.4790805785123967]"
TCGA-GBM,TCGA-GBM,concat,cox,0.5776341409355465,0.02355331518331065,"[0.5651652680253468, 0.6076563623292596, 0.5743384401114207, 0.5421814331097776, 0.5988292011019284]"
TCGA-GBM,TCGA-GBM,concat,rsf,0.5922976525839032,0.0189436957274121,"[0.5793800308271965, 0.5972322070452911, 0.5940111420612814, 0.623543946346629, 0.5673209366391184]"
TCGA-GBM,TCGA-GBM,concat,deepsurv,0.6539854839906705,0.025187193016067883,"[0.6412056859051207, 0.6826024442846873, 0.6857590529247911, 0.6350158842216731, 0.6253443526170799]"
TCGA-GBM,TCGA-GBM,mean_pool,cox,0.5173147874481901,0.028114518477295007,"[0.4841582462750471, 0.564881380301941, 0.5264623955431755, 0.5162372043769855, 0.49483471074380164]"
TCGA-GBM,TCGA-GBM,mean_pool,rsf,0.5115085692292618,0.010808919858558946,"[0.506764856996061, 0.49658519051042416, 0.5273328690807799, 0.5070596540769502, 0.5198002754820936]"
TCGA-GBM,TCGA-GBM,mean_pool,deepsurv,0.5335451229969409,0.027862953246781074,"[0.504367186162014, 0.5274982027318476, 0.583391364902507, 0.54041651959054, 0.5120523415977961]"
TCGA-GBM,TCGA-GBM,kronecker,cox,0.5492773518868166,0.03618371560808618,"[0.5232060284295256, 0.5134795111430626, 0.5539693593314763, 0.6161313095658313, 0.5396005509641874]"
TCGA-GBM,TCGA-GBM,kronecker,rsf,0.5463203426145948,0.03389693639362818,"[0.5877718787463607, 0.5113227893601725, 0.5050487465181058, 0.57942110836569, 0.5480371900826446]"
TCGA-GBM,TCGA-GBM,kronecker,deepsurv,0.5451526747393268,0.033634537753611006,"[0.5254324370611406, 0.5244428468727534, 0.5116643454038997, 0.6043063889869397, 0.5599173553719008]"
TCGA-LAML,TCGA-LAML,clinical,cox,0.911184814602519,0.019346702913388674,"[0.9120370370370371, 0.9095238095238095, 0.9421841541755889, 0.9111111111111111, 0.8810679611650486]"
TCGA-LAML,TCGA-LAML,clinical,rsf,0.838583174688973,0.03604695343992141,"[0.8472222222222222, 0.8595238095238096, 0.8886509635974305, 0.8111111111111111, 0.7864077669902912]"
TCGA-LAML,TCGA-LAML,clinical,deepsurv,0.9230581505142013,0.014857940609853846,"[0.9421296296296297, 0.9285714285714286, 0.9293361884368309, 0.8977777777777778, 0.9174757281553398]"
TCGA-LAML,TCGA-LAML,pathology,cox,0.5395622243385803,0.07883519859068833,"[0.5439814814814815, 0.5357142857142857, 0.5867237687366167, 0.6333333333333333, 0.39805825242718446]"
TCGA-LAML,TCGA-LAML,pathology,rsf,0.5052628268736561,0.07272833810714904,"[0.5578703703703703, 0.4380952380952381, 0.6167023554603854, 0.4888888888888889, 0.42475728155339804]"
TCGA-LAML,TCGA-LAML,pathology,deepsurv,0.5101380079988218,0.05340757358300854,"[0.41203703703703703, 0.5261904761904762, 0.5524625267665952, 0.56, 0.5]"
TCGA-LAML,TCGA-LAML,molecular,cox,0.5634566594552094,0.0766593697531638,"[0.6678240740740741, 0.6428571428571429, 0.525695931477516, 0.48333333333333334, 0.4975728155339806]"
TCGA-LAML,TCGA-LAML,molecular,rsf,0.6060979138197855,0.07204532413215699,"[0.6192129629629629, 0.7142857142857143, 0.6113490364025695, 0.5977777777777777, 0.4878640776699029]"
TCGA-LAML,TCGA-LAML,molecular,deepsurv,0.5614318508211722,0.06771246101558898,"[0.65625, 0.6309523809523809, 0.5042826552462527, 0.5011111111111111, 0.5145631067961165]"
TCGA-LAML,TCGA-LAML,concat,cox,0.811101938502637,0.04049610603259763,"[0.8379629629629629, 0.7738095238095238, 0.8779443254817987, 0.7866666666666666, 0.779126213592233]"
TCGA-LAML,TCGA-LAML,concat,rsf,0.817354582712808,0.05045087168829531,"[0.8425925925925926, 0.8285714285714286, 0.8886509635974305, 0.7866666666666666, 0.7402912621359223]"
TCGA-LAML,TCGA-LAML,concat,deepsurv,0.8363897612266253,0.02235272165537311,"[0.8333333333333334, 0.819047619047619, 0.880085653104925, 0.8266666666666667, 0.8228155339805825]"
TCGA-LAML,TCGA-LAML,mean_pool,cox,0.679798885040065,0.038486651102955974,"[0.6574074074074074, 0.680952380952381, 0.6616702355460385, 0.7533333333333333, 0.6456310679611651]"
TCGA-LAML,TCGA-LAML,mean_pool,rsf,0.6597999906831843,0.05749395035217408,"[0.6782407407407407, 0.6333333333333333, 0.7580299785867237, 0.6444444444444445, 0.5849514563106796]"
TCGA-LAML,TCGA-LAML,mean_pool,deepsurv,0.6896464028676872,0.027547727743745486,"[0.6898148148148148, 0.7380952380952381, 0.6916488222698073, 0.6733333333333333, 0.6553398058252428]"
TCGA-LAML,TCGA-LAML,kronecker,cox,0.768849003898213,0.03715432896966252,"[0.8333333333333334, 0.7571428571428571, 0.7408993576017131, 0.7288888888888889, 0.7839805825242718]"
TCGA-LAML,TCGA-LAML,kronecker,rsf,0.7496344556191232,0.07099504506536601,"[0.8078703703703703, 0.7785714285714286, 0.8308351177730193, 0.6755555555555556, 0.6553398058252428]"
TCGA-LAML,TCGA-LAML,kronecker,deepsurv,0.7896553299060212,0.03999046071793703,"[0.7986111111111112, 0.8119047619047619, 0.8479657387580299, 0.7422222222222222, 0.7475728155339806]"
TCGA-MESO,TCGA-MESO,clinical,cox,0.5421489590313733,0.06389058863388686,"[0.5041322314049587, 0.6363636363636364, 0.45038167938931295, 0.5826771653543307, 0.5371900826446281]"
TCGA-MESO,TCGA-MESO,clinical,rsf,0.5239103786558256,0.0582277149955386,"[0.5950413223140496, 0.5151515151515151, 0.4580152671755725, 0.4645669291338583, 0.5867768595041323]"
TCGA-MESO,TCGA-MESO,clinical,deepsurv,0.5950056969173725,0.029854506982273373,"[0.6033057851239669, 0.6287878787878788, 0.5419847328244275, 0.6141732283464567, 0.5867768595041323]"
TCGA-MESO,TCGA-MESO,pathology,cox,0.3626666623614828,0.10187402341099472,"[0.36363636363636365, 0.553030303030303, 0.25190839694656486, 0.33070866141732286, 0.3140495867768595]"
TCGA-MESO,TCGA-MESO,pathology,rsf,0.4023646056923472,0.0828812780398602,"[0.47107438016528924, 0.5151515151515151, 0.35877862595419846, 0.3858267716535433, 0.2809917355371901]"
TCGA-MESO,TCGA-MESO,pathology,deepsurv,0.40258295302829117,0.0831552009387328,"[0.371900826446281, 0.5378787878787878, 0.3969465648854962, 0.4251968503937008, 0.2809917355371901]"
TCGA-MESO,TCGA-MESO,molecular,cox,0.509343615105963,0.06330738691664825,"[0.628099173553719, 0.5075757575757576, 0.5, 0.46062992125984253, 0.45041322314049587]"
TCGA-MESO,TCGA-MESO,molecular,rsf,0.4838886523797483,0.0540018724341106,"[0.5454545454545454, 0.553030303030303, 0.4541984732824427, 0.43700787401574803, 0.4297520661157025]"
TCGA-MESO,TCGA-MESO,molecular,deepsurv,0.5163799745364932,0.05728388717695709,"[0.5950413223140496, 0.5681818181818182, 0.5076335877862596, 0.46062992125984253, 0.45041322314049587]"
TCGA-MESO,TCGA-MESO,concat,cox,0.4175244579980465,0.11347268568695529,"[0.39669421487603307, 0.6287878787878788, 0.29770992366412213, 0.41732283464566927, 0.34710743801652894]"
TCGA-MESO,TCGA-MESO,concat,rsf,0.4022290420750589,0.10567826884384114,"[0.48760330578512395, 0.5606060606060606, 0.33587786259541985, 0.3543307086614173, 0.2727272727272727]"
TCGA-MESO,TCGA-MESO,concat,deepsurv,0.4567324962400014,0.05837329330924347,"[0.39669421487603307, 0.5378787878787878, 0.5114503816793893, 0.4409448818897638, 0.39669421487603307]"
TCGA-MESO,TCGA-MESO,mean_pool,cox,0.36166882836573067,0.09600264249002591,"[0.2644628099173554, 0.5454545454545454, 0.32061068702290074, 0.33070866141732286, 0.34710743801652894]"
TCGA-MESO,TCGA-MESO,mean_pool,rsf,0.38857388465518206,0.06553146621038423,"[0.4297520661157025, 0.4772727272727273, 0.32061068702290074, 0.4094488188976378, 0.30578512396694213]"
TCGA-MESO,TCGA-MESO,mean_pool,deepsurv,0.4025001693096356,0.038955555704568906,"[0.3884297520661157, 0.4696969696969697, 0.3816793893129771, 0.41732283464566927, 0.35537190082644626]"
TCGA-MESO,TCGA-MESO,kronecker,cox,0.5475725303436811,0.08300023386339661,"[0.7107438016528925, 0.48484848484848486, 0.5267175572519084, 0.5196850393700787, 0.49586776859504134]"
TCGA-MESO,TCGA-MESO,kronecker,rsf,0.5733369612786794,0.0586217000533714,"[0.6033057851239669, 0.6136363636363636, 0.5648854961832062, 0.6220472440944882, 0.4628099173553719]"
TCGA-MESO,TCGA-MESO,kronecker,deepsurv,0.5255155085142463,0.07994326160738675,"[0.48760330578512395, 0.49242424242424243, 0.5725190839694656, 0.6535433070866141, 0.4214876033057851]"
TCGA-READ,TCGA-READ,clinical,cox,0.847624894619579,0.12194904175223135,"[0.8695652173913043, 0.9421487603305785, 0.9102564102564102, 0.9080459770114943, 0.6081081081081081]"
TCGA-READ,TCGA-READ,clinical,rsf,0.6196249399397825,0.12359413319021342,"[0.7065217391304348, 0.6363636363636364, 0.41025641025641024, 0.5747126436781609, 0.7702702702702703]"
TCGA-READ,TCGA-READ,clinical,deepsurv,0.8254770825099298,0.050684744822440626,"[0.9021739130434783, 0.7933884297520661, 0.8589743589743589, 0.8160919540229885, 0.7567567567567568]"
TCGA-READ,TCGA-READ,pathology,cox,0.33347498859288416,0.12621644564963808,"[0.2391304347826087, 0.35537190082644626, 0.21794871794871795, 0.28735632183908044, 0.5675675675675675]"
TCGA-READ,TCGA-READ,pathology,rsf,0.33835336030374874,0.1034757587899393,"[0.532608695652174, 0.24793388429752067, 0.32051282051282054, 0.25287356321839083, 0.33783783783783783]"
TCGA-READ,TCGA-READ,pathology,deepsurv,0.3381680162994051,0.04327074710474882,"[0.358695652173913, 0.35537190082644626, 0.32051282051282054, 0.26436781609195403, 0.3918918918918919]"
TCGA-READ,TCGA-READ,molecular,cox,0.48048964684510553,0.11847642074433334,"[0.5108695652173914, 0.4793388429752066, 0.6666666666666666, 0.4482758620689655, 0.2972972972972973]"
TCGA-READ,TCGA-READ,molecular,rsf,0.4850045428824221,0.10063486863679291,"[0.44565217391304346, 0.3305785123966942, 0.6410256410256411, 0.4942528735632184, 0.5135135135135135]"
TCGA-READ,TCGA-READ,molecular,deepsurv,0.5067350184291713,0.12869852193865935,"[0.45652173913043476, 0.5454545454545454, 0.6923076923076923, 0.2988505747126437, 0.5405405405405406]"
TCGA-READ,TCGA-READ,concat,cox,0.49674201876055496,0.07213693128334764,"[0.358695652173913, 0.5537190082644629, 0.5, 0.5172413793103449, 0.5540540540540541]"
TCGA-READ,TCGA-READ,concat,rsf,0.47782742835898073,0.2227566916311041,"[0.7934782608695652, 0.6033057851239669, 0.2564102564102564, 0.19540229885057472, 0.5405405405405406]"
TCGA-READ,TCGA-READ,concat,deepsurv,0.515206267332477,0.07911699679408062,"[0.42391304347826086, 0.5950413223140496, 0.48717948717948717, 0.4482758620689655, 0.6216216216216216]"
TCGA-READ,TCGA-READ,mean_pool,cox,0.3401403613411246,0.0890438786599953,"[0.44565217391304346, 0.33884297520661155, 0.1794871794871795, 0.3448275862068966, 0.3918918918918919]"
TCGA-READ,TCGA-READ,mean_pool,rsf,0.34452615104107537,0.1727296548732448,"[0.6739130434782609, 0.30578512396694213, 0.3333333333333333, 0.20689655172413793, 0.20270270270270271]"
TCGA-READ,TCGA-READ,mean_pool,deepsurv,0.3048659387081085,0.0995027132460248,"[0.43478260869565216, 0.38016528925619836, 0.16666666666666666, 0.21839080459770116, 0.32432432432432434]"
TCGA-READ,TCGA-READ,kronecker,cox,0.6831292983943931,0.12478154452865291,"[0.5434782608695652, 0.6776859504132231, 0.8589743589743589, 0.5517241379310345, 0.7837837837837838]"
TCGA-READ,TCGA-READ,kronecker,rsf,0.6978517317688642,0.0958057007547846,"[0.7934782608695652, 0.5619834710743802, 0.7948717948717948, 0.6091954022988506, 0.7297297297297297]"
TCGA-READ,TCGA-READ,kronecker,deepsurv,0.6530921293017518,0.05092625188489061,"[0.6630434782608695, 0.5867768595041323, 0.7307692307692307, 0.6091954022988506, 0.6756756756756757]"
TCGA-THCA,TCGA-THCA,clinical,cox,0.9892481351251249,0.0038675515342697806,"[0.9936708860759493, 0.9836065573770492, 0.9863945578231292, 0.9931506849315068, 0.9894179894179894]"
TCGA-THCA,TCGA-THCA,clinical,rsf,0.9227910939915647,0.1205164653305327,"[0.9620253164556962, 0.6830601092896175, 1.0, 0.9794520547945206, 0.9894179894179894]"
TCGA-THCA,TCGA-THCA,clinical,deepsurv,0.9838638632343752,0.009641600410630983,"[0.9683544303797469, 0.9836065573770492, 0.9931972789115646, 0.9794520547945206, 0.9947089947089947]"
TCGA-THCA,TCGA-THCA,pathology,cox,0.695411834242677,0.16800692643313156,"[0.8607594936708861, 0.8087431693989071, 0.5306122448979592, 0.821917808219178, 0.455026455026455]"
TCGA-THCA,TCGA-THCA,pathology,rsf,0.6005790502297115,0.2408097847619827,"[0.7278481012658228, 0.37158469945355194, 0.8299319727891157, 0.2534246575342466, 0.8201058201058201]"
TCGA-THCA,TCGA-THCA,pathology,deepsurv,0.6802660952754211,0.048543068176826534,"[0.7088607594936709, 0.7103825136612022, 0.7210884353741497, 0.589041095890411, 0.671957671957672]"
TCGA-THCA,TCGA-THCA,molecular,cox,0.3882574627326423,0.184989375817238,"[0.2468354430379747, 0.2896174863387978, 0.42857142857142855, 0.7328767123287672, 0.24338624338624337]"
TCGA-THCA,TCGA-THCA,molecular,rsf,0.586885435410253,0.16518136234819691,"[0.6265822784810127, 0.8032786885245902, 0.30952380952380953, 0.6712328767123288, 0.5238095238095238]"
TCGA-THCA,TCGA-THCA,molecular,deepsurv,0.5656925436187968,0.17379586909034542,"[0.2721518987341772, 0.5901639344262295, 0.6462585034013606, 0.8013698630136986, 0.5185185185185185]"
TCGA-THCA,TCGA-THCA,concat,cox,0.9558778325717654,0.04022104670463743,"[0.9746835443037974, 0.8852459016393442, 0.9863945578231292, 0.9383561643835616, 0.9947089947089947]"
TCGA-THCA,TCGA-THCA,concat,rsf,0.8446838675212662,0.216649689012522,"[0.8670886075949367, 0.4207650273224044, 1.0, 0.9726027397260274, 0.9629629629629629]"
TCGA-THCA,TCGA-THCA,concat,deepsurv,0.9632033799931257,0.03719821837922937,"[0.9493670886075949, 0.8961748633879781, 0.9931972789115646, 0.9931506849315068, 0.9841269841269841]"
TCGA-THCA,TCGA-THCA,mean_pool,cox,0.7502785167485683,0.14890172779446303,"[0.8924050632911392, 0.8743169398907104, 0.7619047619047619, 0.7465753424657534, 0.47619047619047616]"
TCGA-THCA,TCGA-THCA,mean_pool,rsf,0.6868791867826998,0.2291101708769317,"[0.7215189873417721, 0.2568306010928962, 0.9251700680272109, 0.7054794520547946, 0.8253968253968254]"
TCGA-THCA,TCGA-THCA,mean_pool,deepsurv,0.7660755179664145,0.11020299674107496,"[0.8417721518987342, 0.6994535519125683, 0.9319727891156463, 0.6164383561643836, 0.7407407407407407]"
TCGA-THCA,TCGA-THCA,kronecker,cox,0.7197548559546425,0.13357517732684368,"[0.5632911392405063, 0.5683060109289617, 0.7551020408163265, 0.8972602739726028, 0.8148148148148148]"
TCGA-THCA,TCGA-THCA,kronecker,rsf,0.6205324024910877,0.23579429496116755,"[0.7531645569620253, 0.819672131147541, 0.47619047619047616, 0.8287671232876712, 0.22486772486772486]"
TCGA-THCA,TCGA-THCA,kronecker,deepsurv,0.682908571799252,0.1453569565711509,"[0.4177215189873418, 0.6775956284153005, 0.8163265306122449, 0.815068493150685, 0.6878306878306878]"
TCGA-CHOL,TCGA-CHOL,clinical,cox,0.8079684781669316,0.07990113986103226,"[0.6956521739130435, 0.875, 0.8275862068965517, 0.7368421052631579, 0.9047619047619048]"
TCGA-CHOL,TCGA-CHOL,clinical,rsf,0.6829588730071056,0.12467115235995892,"[0.6521739130434783, 0.59375, 0.5172413793103449, 0.8421052631578947, 0.8095238095238095]"
TCGA-CHOL,TCGA-CHOL,clinical,deepsurv,0.6994183124603112,0.1343965962225574,"[0.782608695652174, 0.59375, 0.6896551724137931, 0.5263157894736842, 0.9047619047619048]"
TCGA-CHOL,TCGA-CHOL,pathology,cox,0.2621638663750831,0.061005447668014995,"[0.2608695652173913, 0.15625, 0.3448275862068966, 0.2631578947368421, 0.2857142857142857]"
TCGA-CHOL,TCGA-CHOL,pathology,rsf,0.3646864537655984,0.14652959518871303,"[0.21739130434782608, 0.5, 0.2413793103448276, 0.5789473684210527, 0.2857142857142857]"
TCGA-CHOL,TCGA-CHOL,pathology,deepsurv,0.30001982091660934,0.04763341567729592,"[0.2608695652173913, 0.375, 0.3103448275862069, 0.3157894736842105, 0.23809523809523808]"
TCGA-CHOL,TCGA-CHOL,molecular,cox,0.293454917278203,0.0882835685829278,"[0.2608695652173913, 0.4375, 0.1724137931034483, 0.2631578947368421, 0.3333333333333333]"
TCGA-CHOL,TCGA-CHOL,molecular,rsf,0.3093089028793874,0.1561470405949358,"[0.17391304347826086, 0.40625, 0.3448275862068966, 0.5263157894736842, 0.09523809523809523]"
TCGA-CHOL,TCGA-CHOL,molecular,deepsurv,0.3807776328001413,0.14978001045195607,"[0.30434782608695654, 0.59375, 0.2413793103448276, 0.5263157894736842, 0.23809523809523808]"
TCGA-CHOL,TCGA-CHOL,concat,cox,0.5043467458000322,0.2024582190124457,"[0.5217391304347826, 0.3125, 0.2413793103448276, 0.6842105263157895, 0.7619047619047619]"
TCGA-CHOL,TCGA-CHOL,concat,rsf,0.6457762425178389,0.12799766348187622,"[0.7391304347826086, 0.46875, 0.5172413793103449, 0.7894736842105263, 0.7142857142857143]"
TCGA-CHOL,TCGA-CHOL,concat,deepsurv,0.5439469410031825,0.064124952847232,"[0.4782608695652174, 0.53125, 0.5172413793103449, 0.5263157894736842, 0.6666666666666666]"
TCGA-CHOL,TCGA-CHOL,mean_pool,cox,0.26198449177666805,0.1147798554998694,"[0.4782608695652174, 0.21875, 0.20689655172413793, 0.2631578947368421, 0.14285714285714285]"
TCGA-CHOL,TCGA-CHOL,mean_pool,rsf,0.39325062562703617,0.13838236150445102,"[0.30434782608695654, 0.46875, 0.27586206896551724, 0.631578947368421, 0.2857142857142857]"
TCGA-CHOL,TCGA-CHOL,mean_pool,deepsurv,0.3535980365080617,0.08849657358801186,"[0.34782608695652173, 0.40625, 0.20689655172413793, 0.47368421052631576, 0.3333333333333333]"
